rank,company_name,sector,risk_score,risk_tier,total_esg_risk_score,controversy_score,source,gw_proxy_score,comp_proxy,comp_linguistic,comp_divergence,comp_credibility_inv,comp_controversy_ratio
384,AKERO THERAPEUTICS INC,Healthcare,30.57,Low Risk,39.26282051282051,3.0,NEW_ESG_DATA,1,20.0,50.0,33.739425753230236,50.0,16.72036867368297
385,ANTELOPE ENTERPRISE HOLDINGS LTD,Unknown,30.55,Low Risk,39.31623931623932,3.0,NEW_ESG_DATA,1,20.0,50.0,33.646668781328856,50.0,16.684502113863324
386,ALFI INC,Unknown,30.55,Low Risk,39.31623931623932,3.0,NEW_ESG_DATA,1,20.0,50.0,33.646668781328856,50.0,16.684502113863324
387,PREDICTIVE ONCOLOGY INC,Unknown,30.45,Low Risk,39.58333333333333,3.0,NEW_ESG_DATA,1,20.0,50.0,33.18288392182202,50.0,16.506621402206832
388,MATRIX SERVICE CO,Industrials,30.42,Low Risk,14.957264957264961,1.0,NEW_ESG_DATA,1,20.0,50.0,36.01790321719013,50.0,13.42064515987665
389,UNITED THERAPEUTICS CORP,Healthcare,30.4,Low Risk,39.743589743589745,3.0,NEW_ESG_DATA,1,20.0,50.0,32.90461300611789,50.0,16.401040592707197
390,CAMDEN PROPERTY TRUST,Real Estate,30.35,Low Risk,16.1,1.0,SP500,1,20.0,53.16033822761139,34.03364607427601,50.0,11.781206170426074
391,RAYTHEON TECHNOLOGIES CORP,Unknown,30.26,Low Risk,15.277777777777779,1.0,NEW_ESG_DATA,1,20.0,50.0,35.46136138578191,50.0,12.936070380050484
392,APPLIED OPTOELECTRONICS INC,Unknown,30.26,Low Risk,40.11752136752137,3.0,NEW_ESG_DATA,1,20.0,50.0,32.25531420280829,50.0,16.157965733019484
393,JUNIPER NETWORKS INC,Technology,30.23,Low Risk,14.8,1.0,SP500,1,20.0,48.233950522746554,36.290979742467776,50.0,13.666085438742378
394,"CENTERPOINT ENERGY, INC.",Utilities,30.21,Low Risk,28.7,2.0,SP500,1,20.0,51.54272004328631,32.11784597353777,50.0,14.39811172951741
395,JB HUNT TRANSPORT SERVICES INC,Industrials,30.2,Low Risk,14.8,1.0,SP500,1,20.0,48.05545597348531,36.290979742467776,50.0,13.666085438742378
396,"NETAPP, INC",Technology,30.2,Low Risk,15.4,1.0,SP500,1,20.0,50.0,35.249133434071574,50.0,12.756598239370675
397,ACADIA HEALTHCARE COMPANY INC,Unknown,30.19,Low Risk,40.33119658119658,3.0,NEW_ESG_DATA,1,20.0,50.0,31.88428631520281,50.0,16.021089520638544
398,GENERAL ELECTRIC COMPANY,Industrials,30.13,Low Risk,40.5,3.0,SP500,1,20.0,50.0,31.591174283994473,50.0,15.913978504436578
399,S&P GLOBAL INC.,Financial Services,30.13,Low Risk,13.0,1.0,SP500,1,20.0,41.22649734667944,39.41651866765639,50.0,16.89826302381433
400,AETHLON MEDICAL INC,Unknown,30.11,Low Risk,40.544871794871796,3.0,NEW_ESG_DATA,1,20.0,50.0,31.51325842759732,50.0,15.885656008782995
401,HAWAIIAN ELECTRIC INDUSTRIES INC,Unknown,30.08,Low Risk,15.651709401709404,1.0,NEW_ESG_DATA,1,20.0,50.0,34.81206258247231,50.0,12.395816359295388
402,ALIGN TECHNOLOGY INC,Unknown,30.07,Low Risk,40.651709401709404,3.0,NEW_ESG_DATA,1,20.0,50.0,31.327744483794575,50.0,15.818473156318387
403,CORTEVA INC,Basic Materials,30.06,Low Risk,15.705128205128204,1.0,NEW_ESG_DATA,1,20.0,50.0,34.71930561057094,50.0,12.320737326283382
404,ALLAKOS INC,Healthcare,30.03,Low Risk,40.75854700854701,3.0,NEW_ESG_DATA,1,20.0,50.0,31.14223053999183,50.0,15.751642507536335
405,HARVARD BIOSCIENCE INC,Unknown,30.0,Low Risk,40.86538461538461,3.0,NEW_ESG_DATA,1,20.0,50.0,30.956716596189096,50.0,15.685161300055022
406,AESTHETIC MEDICAL INTERNATIONAL HOLDINGS GROUP LTD,Unknown,29.98,Low Risk,40.91880341880342,3.0,NEW_ESG_DATA,1,20.0,50.0,30.863959624287716,50.0,15.652050881446474
407,USIO INC,Unknown,29.98,Low Risk,40.91880341880342,3.0,NEW_ESG_DATA,1,20.0,50.0,30.863959624287716,50.0,15.652050881446474
408,ABCELLERA BIOLOGICS INC,Unknown,29.98,Low Risk,15.865384615384613,1.0,NEW_ESG_DATA,1,20.0,50.0,34.441034694866836,50.0,12.098533723528764
409,TPG RE FINANCE TRUST INC,Unknown,29.96,Low Risk,40.97222222222222,3.0,NEW_ESG_DATA,1,20.0,50.0,30.77120265238635,50.0,15.619026800304947
410,AIR T INC,Unknown,29.96,Low Risk,40.97222222222222,3.0,NEW_ESG_DATA,1,20.0,50.0,30.77120265238635,50.0,15.619026800304947
411,CELSION CORP,Healthcare,29.96,Low Risk,40.97222222222222,3.0,NEW_ESG_DATA,1,20.0,50.0,30.77120265238635,50.0,15.619026800304947
412,ADDVANTAGE TECHNOLOGIES GROUP INC,Unknown,29.96,Low Risk,40.97222222222222,3.0,NEW_ESG_DATA,1,20.0,50.0,30.77120265238635,50.0,15.619026800304947
413,ALIGNMENT HEALTHCARE LLC,Unknown,29.94,Low Risk,41.02564102564102,3.0,NEW_ESG_DATA,1,20.0,50.0,30.678445680484984,50.0,15.5860887193747
414,MAXCYTE INC,Unknown,29.94,Low Risk,41.02564102564102,3.0,NEW_ESG_DATA,1,20.0,50.0,30.678445680484984,50.0,15.5860887193747
415,ACADIA PHARMACEUTICALS INC,Healthcare,29.88,Low Risk,41.18589743589744,3.0,NEW_ESG_DATA,1,20.0,50.0,30.400174764780857,50.0,15.48778713153995
416,HCI GROUP INC,Unknown,29.88,Low Risk,41.18589743589744,3.0,NEW_ESG_DATA,1,20.0,50.0,30.400174764780857,50.0,15.48778713153995
417,SIENTRA INC,Unknown,29.85,Low Risk,41.292735042735046,3.0,NEW_ESG_DATA,1,20.0,50.0,30.214660820978114,50.0,15.422676636104672
418,ALLIED HEALTHCARE PRODUCTS INC,Unknown,29.85,Low Risk,41.292735042735046,3.0,NEW_ESG_DATA,1,20.0,50.0,30.214660820978114,50.0,15.422676636104672
419,COLUMBUS MCKINNON CORP,Unknown,29.85,Low Risk,41.292735042735046,3.0,NEW_ESG_DATA,1,20.0,50.0,30.214660820978114,50.0,15.422676636104672
420,CONCORD ACQUISITION CORP,Unknown,29.83,Low Risk,41.34615384615385,3.0,NEW_ESG_DATA,1,20.0,50.0,30.121903849076748,50.0,15.390247571517694
421,XENIA HOTELS & RESORTS INC,Unknown,29.77,Low Risk,41.506410256410255,3.0,NEW_ESG_DATA,1,20.0,50.0,29.84363293337264,50.0,15.293461212730946
422,PAYCHEX INC,Industrials,29.75,Low Risk,16.7,1.0,SP500,1,20.0,51.02866141786413,32.991799765879804,50.0,11.010237588945863
423,HEALTH ASSURANCE ACQUISITION CORP,Unknown,29.75,Low Risk,41.559829059829056,3.0,NEW_ESG_DATA,1,20.0,50.0,29.750875961471273,50.0,15.261364965215506
424,EXXON MOBIL CORPORATION,Energy,29.74,Low Risk,41.6,3.0,SP500,1,20.0,50.0,29.68112271860143,50.0,15.237282887983895
425,T ROWE PRICE GROUP INC,Financial Services,29.7,Low Risk,16.9,1.0,SP500,1,20.0,51.243524608856085,32.64451766308107,50.0,10.765413246496227
426,ALLEGHANY CORP,Unknown,29.7,Low Risk,41.72008547008547,3.0,NEW_ESG_DATA,1,20.0,50.0,29.472605045767146,50.0,15.165569378840878
427,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",Technology,29.64,Low Risk,17.5,1.0,SP500,1,20.0,52.57503933882127,31.602671354684862,50.0,10.064516128949805
428,PENNANT GROUP INC,Unknown,29.62,Low Risk,41.93376068376068,3.0,NEW_ESG_DATA,1,20.0,50.0,29.101577158161668,50.0,15.03898090121945
429,UROGEN PHARMA LTD,Healthcare,29.62,Low Risk,41.93376068376068,3.0,NEW_ESG_DATA,1,20.0,50.0,29.101577158161668,50.0,15.03898090121945
430,MMTEC INC,Unknown,29.62,Low Risk,41.93376068376068,3.0,NEW_ESG_DATA,1,20.0,50.0,29.101577158161668,50.0,15.03898090121945
431,HEALTHCARE SERVICES ACQUISITION CORP,Unknown,29.6,Low Risk,41.98717948717949,3.0,NEW_ESG_DATA,1,20.0,50.0,29.00882018626029,50.0,15.007535099367516
432,DEVON ENERGY CORPORATION,Energy,29.58,Low Risk,33.8,2.0,SP500,1,20.0,59.8687660112452,23.26215235217004,50.0,10.765413252544402
433,PPL CORPORATION,Utilities,29.5,Low Risk,31.3,2.0,SP500,1,20.0,53.328403825113135,27.60317863715422,50.0,12.398227358479108
434,AFLAC INC.,Financial Services,29.23,Low Risk,18.3,1.0,SP500,1,20.0,52.11737699679475,30.21354294348992,50.0,9.201480698197837
435,XYLEM INC,Industrials,29.14,Low Risk,18.1,1.0,SP500,1,20.0,50.984124855406264,30.560825046288656,50.0,9.410087328563105
436,TARGA RESOURCES CORP.,Energy,28.74,Low Risk,33.2,2.0,SP500,1,20.0,52.85403709822651,24.303998660566233,50.0,11.134862034592768
437,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,28.67,Low Risk,19.3,1.0,SP500,1,20.0,51.1158861060663,28.477132429496248,50.0,8.22329934852398
438,HESS CORPORATION,Energy,28.63,Low Risk,33.1,2.0,SP500,1,20.0,51.86480627032611,24.477639711965605,50.0,11.197739017639883
439,SCHLUMBERGER LIMITED,Energy,28.55,Low Risk,20.3,1.0,SP500,1,20.0,52.9037057737934,26.740721915502576,50.0,7.341490545568551
440,"CHURCH & DWIGHT CO., INC.",Consumer Defensive,28.4,Low Risk,19.9,1.0,SP500,1,20.0,50.88330031985887,27.43528612110005,50.0,7.683579186720426
441,"NVR, INC.",Consumer Cyclical,28.35,Low Risk,20.3,1.0,SP500,1,20.0,51.60201556478042,26.740721915502576,50.0,7.341490545568551
442,"TEXTRON, INC.",Industrials,28.32,Low Risk,33.6,2.0,SP500,1,20.0,50.972639932046725,23.609434454968767,50.0,10.887096779965532
443,"AMERICAN WATER WORKS COMPANY, INC",Utilities,28.26,Low Risk,21.6,1.0,SP500,1,20.0,54.25107578775928,24.4833882473108,50.0,6.317204301708713
444,COTERRA ENERGY INC.,Energy,28.18,Low Risk,36.1,2.0,SP500,1,20.0,55.787891288709304,19.268408169984585,50.0,9.46296131358337
445,BERKSHIRE HATHAWAY CLASS B,Financial Services,28.11,Low Risk,20.7,1.0,SP500,1,20.0,51.01200752076531,26.04615770990511,50.0,7.0126227214596355
446,GARMIN LTD,Technology,28.11,Low Risk,20.7,1.0,SP500,1,20.0,50.98026653320405,26.04615770990511,50.0,7.0126227214596355
447,ATMOS ENERGY CORPORATION,Utilities,28.1,Low Risk,34.6,2.0,SP500,1,20.0,51.824007740693276,21.87302394097509,50.0,10.292746602673294
448,STATE STREET CORPORATION,Financial Services,26.88,Low Risk,24.1,1.0,SP500,1,20.0,51.07741939995185,20.142361962326618,50.0,4.658010976463762
449,INCYTE GENOMICS INC,Healthcare,26.61,Low Risk,24.8,1.0,SP500,1,20.0,50.892762250927646,18.926874602531047,50.0,4.253381894541146
450,BRITANNIA INDUSTRIES LTD.,Consumer Defensive,26.37,Low Risk,26.0,1.0,NIFTY50,1,20.0,51.998934015558184,16.84318198573864,50.0,3.6104218368731846
451,M&T BANK CORP.,Financial Services,26.07,Low Risk,26.5,1.0,SP500,1,20.0,51.1158861060663,15.974976728741801,50.0,3.359707852115669
452,HUBBELL INCORPORATED,Industrials,26.02,Low Risk,19.6,2.0,SP500,0,0.0,50.0,47.9191816508802,50.0,25.57603687265325
453,AMPHENOL CORPORATION,Technology,26.02,Low Risk,19.6,2.0,SP500,0,0.0,50.0,47.9191816508802,50.0,25.57603687265325
454,"FISERV, INC.",Technology,26.02,Low Risk,19.6,2.0,SP500,0,0.0,50.0,47.9191816508802,50.0,25.57603687265325
455,FEDEX CORPORATION,Industrials,25.97,Low Risk,19.7,2.0,SP500,0,0.0,50.0,47.74554059948083,50.0,25.397085318262146
456,LUMEN TECHNOLOGIES INC,Communication Services,25.97,Low Risk,19.711538461538463,2.0,NEW_ESG_DATA,0,0.0,50.0,47.72550509355013,50.0,25.376553900899754
457,"WEC ENERGY GROUP, INC.",Utilities,25.97,Low Risk,27.5,1.0,SP500,1,20.0,52.70007348654764,14.238566214748126,50.0,2.8856304991096966
458,LIGHTNING EMOTORS INC,Unknown,25.94,Low Risk,19.764957264957268,2.0,NEW_ESG_DATA,0,0.0,50.0,47.63274812164876,50.0,25.281813432674202
459,EVERGY INC,Unknown,25.91,Low Risk,19.81837606837607,2.0,NEW_ESG_DATA,0,0.0,50.0,47.53999114974739,50.0,25.18758369473532
460,POWER INTEGRATIONS INC,Technology,25.91,Low Risk,19.81837606837607,2.0,NEW_ESG_DATA,0,0.0,50.0,47.53999114974739,50.0,25.18758369473532
461,GAP INC,Unknown,25.88,Low Risk,19.871794871794872,2.0,NEW_ESG_DATA,0,0.0,50.0,47.44723417784602,50.0,25.093860568290484
462,ALLOGENE THERAPEUTICS INC,Healthcare,25.88,Low Risk,19.871794871794872,2.0,NEW_ESG_DATA,0,0.0,50.0,47.44723417784602,50.0,25.093860568290484
463,"ECOLAB, INC.",Basic Materials,25.87,Low Risk,19.9,2.0,SP500,0,0.0,50.0,47.3982584966821,50.0,25.044577733730232
464,RELIANCE INDUSTRIES LTD.,Energy,25.87,Low Risk,41.0,2.0,NIFTY50,1,20.0,51.195944098794,10.759996651415591,50.0,7.175452404336998
465,CENTENE CORPORATION,Healthcare,25.87,Low Risk,19.9,2.0,SP500,0,0.0,50.0,47.3982584966821,50.0,25.044577733730232
466,HOWMET AEROSPACE INC,Unknown,25.77,Low Risk,20.085470085470085,2.0,NEW_ESG_DATA,0,0.0,50.0,47.076206290240535,50.0,24.72395333519189
467,SHRIRAM FINANCE LTD.,Financial Services,25.76,Low Risk,20.1,2.0,NIFTY50,0,0.0,50.0,47.05097639388336,50.0,24.69908522550391
468,DOLLAR TREE INC.,Consumer Defensive,25.76,Low Risk,20.1,2.0,SP500,0,0.0,50.0,47.05097639388336,50.0,24.69908522550391
469,PERKINELMER INC,Unknown,25.66,Low Risk,20.299145299145298,2.0,NEW_ESG_DATA,0,0.0,50.0,46.70517840263505,50.0,24.361833622786268
470,"ALTRIA GROUP, INC.",Consumer Defensive,25.65,Low Risk,31.3,3.0,SP500,0,0.0,50.0,47.56615101273627,50.0,23.43605071786335
471,ORGANON & CO,Unknown,25.63,Low Risk,20.352564102564102,2.0,NEW_ESG_DATA,0,0.0,50.0,46.612421430733676,50.0,24.27249175148351
472,"ROPER TECHNOLOGIES, INC.",Technology,25.61,Low Risk,20.4,2.0,SP500,0,0.0,50.0,46.53005323968526,50.0,24.19354839360771
473,DENTSPLY SIRONA INC,Unknown,25.58,Low Risk,20.45940170940171,2.0,NEW_ESG_DATA,0,0.0,50.0,46.42690748693093,50.0,24.09520762043819
474,DUKE REALTY CORP,Unknown,25.58,Low Risk,20.45940170940171,2.0,NEW_ESG_DATA,0,0.0,50.0,46.42690748693093,50.0,24.09520762043819
475,SPIRIT AEROSYSTEMS HOLDINGS INC,Unknown,25.55,Low Risk,20.51282051282051,2.0,NEW_ESG_DATA,0,0.0,50.0,46.33415051502956,50.0,24.00725807105209
476,AMAZON.COM INC,Consumer Cyclical,25.53,Low Risk,30.6,3.0,SP500,0,0.0,47.25550853284503,48.78163837253184,50.0,24.19354839914217
477,SUN PHARMACEUTICAL INDUSTRIES LTD.,Healthcare,25.53,Low Risk,31.6,3.0,NIFTY50,0,0.0,50.0,47.04522785853816,50.0,23.121682331144928
478,HINDALCO INDUSTRIES LTD.,Basic Materials,25.53,Low Risk,31.6,3.0,NIFTY50,0,0.0,50.0,47.04522785853816,50.0,23.121682331144928
479,TEXAS INSTRUMENTS INCORPORATED,Technology,25.51,Low Risk,20.6,2.0,SP500,0,0.0,50.0,46.18277113688652,50.0,23.86470404664212
480,SVB FINANCIAL GROUP,Unknown,25.5,Low Risk,20.61965811965812,2.0,NEW_ESG_DATA,0,0.0,50.0,46.14863657122682,50.0,23.832726063720454
481,LYONDELLBASELL INDUSTRIES N.V. CLASS A,Basic Materials,25.46,Low Risk,20.7,2.0,SP500,0,0.0,50.0,46.00913008548716,50.0,23.702664803208652
482,AGIOS PHARMACEUTICALS INC,Healthcare,25.44,Low Risk,20.726495726495724,2.0,NEW_ESG_DATA,0,0.0,50.0,45.963122627424084,50.0,23.659993355432608
483,"YUM! BRANDS, INC.",Consumer Cyclical,25.41,Low Risk,20.1,2.0,SP500,0,0.0,47.620845649861884,47.05097639388336,50.0,24.69908522550391
484,USA TRUCK INC,Unknown,25.39,Low Risk,20.833333333333332,2.0,NEW_ESG_DATA,0,0.0,50.0,45.77760868362134,50.0,23.48903226466481
485,ALTRA INDUSTRIAL MOTION CORP,Unknown,25.36,Low Risk,20.886752136752136,2.0,NEW_ESG_DATA,0,0.0,50.0,45.684851711719965,50.0,23.40420758024263
486,POOL CORP,Unknown,25.34,Low Risk,20.940170940170937,2.0,NEW_ESG_DATA,0,0.0,50.0,45.5920947398186,50.0,23.31981567482239
487,"AMERIPRISE FINANCIAL, INC.",Financial Services,25.33,Low Risk,20.3,2.0,SP500,0,0.0,47.798780579664424,46.703694291084624,50.0,24.360400451426482
488,NEWELL BRANDS INC,Unknown,25.31,Low Risk,20.99358974358974,2.0,NEW_ESG_DATA,0,0.0,50.0,45.499337767917226,50.0,23.2358532447476
489,D.R. HORTON INC.,Consumer Cyclical,25.31,Low Risk,21.0,2.0,SP500,0,0.0,50.0,45.48820693128906,50.0,23.225806458242904
490,ALLOT LTD,Unknown,25.28,Low Risk,21.047008547008545,2.0,NEW_ESG_DATA,0,0.0,50.0,45.40658079601585,50.0,23.152317019901407
491,CAMBIUM NETWORKS CORP,Unknown,25.28,Low Risk,21.047008547008545,2.0,NEW_ESG_DATA,0,0.0,50.0,45.40658079601585,50.0,23.152317019901407
492,TATA STEEL LTD.,Basic Materials,25.27,Low Risk,30.7,3.0,NIFTY50,0,0.0,45.77282665613447,48.60799732113247,50.0,24.083219513968242
493,"MARSH & MCLENNAN COMPANIES, INC.",Financial Services,25.26,Low Risk,21.1,2.0,SP500,0,0.0,50.0,45.314565879889685,50.0,23.0698669994612
494,"GENERAL MILLS, INC.",Consumer Defensive,25.26,Low Risk,21.1,2.0,SP500,0,0.0,50.0,45.314565879889685,50.0,23.0698669994612
495,CITRIX SYSTEMS INC,Unknown,25.23,Low Risk,21.153846153846157,2.0,NEW_ESG_DATA,0,0.0,50.0,45.2210668522131,50.0,22.986510270584876
496,HAYWARD HOLDINGS INC,Unknown,25.23,Low Risk,21.153846153846157,2.0,NEW_ESG_DATA,0,0.0,50.0,45.2210668522131,50.0,22.986510270584876
497,HILLENBRAND INC,Unknown,25.18,Low Risk,21.26068376068376,2.0,NEW_ESG_DATA,0,0.0,50.0,45.03555290841036,50.0,22.822369920758188
498,CNO FINANCIAL GROUP INC,Unknown,25.15,Low Risk,21.314102564102566,2.0,NEW_ESG_DATA,0,0.0,50.0,44.942795936508986,50.0,22.740916814828868
499,DXC TECHNOLOGY CO,Unknown,25.13,Low Risk,21.36752136752137,2.0,NEW_ESG_DATA,0,0.0,50.0,44.85003896460761,50.0,22.659870974429
500,MOLSON COORS BEVERAGE COMPANY CLASS B,Consumer Defensive,25.11,Low Risk,21.4,2.0,SP500,0,0.0,50.0,44.79364272569159,50.0,22.610792891828755
501,"PULTEGROUP, INC.",Consumer Cyclical,25.11,Low Risk,21.4,2.0,SP500,0,0.0,50.0,44.79364272569159,50.0,22.610792891828755
502,LTIMINDTREE LTD.,Technology,25.06,Low Risk,21.5,2.0,NIFTY50,0,0.0,50.0,44.62000167429222,50.0,22.460615160493408
503,TRANSUNION,Unknown,25.05,Low Risk,21.52777777777778,2.0,NEW_ESG_DATA,0,0.0,50.0,44.5717680489035,50.0,22.419146728872942
504,AIRGAIN INC,Unknown,24.97,Low Risk,21.688034188034187,2.0,NEW_ESG_DATA,0,0.0,50.0,44.293497133199395,50.0,22.1819799844811
505,CMS ENERGY CORPORATION,Utilities,24.97,Low Risk,21.7,2.0,SP500,0,0.0,50.0,44.27271957149348,50.0,22.16441207748905
506,SEALED AIR CORP,Unknown,24.97,Low Risk,21.688034188034187,2.0,NEW_ESG_DATA,0,0.0,50.0,44.293497133199395,50.0,22.1819799844811
507,HUBSPOT INC,Unknown,24.95,Low Risk,21.74145299145299,2.0,NEW_ESG_DATA,0,0.0,50.0,44.200740161298015,50.0,22.10370136204838
508,ABIOMED INC,Unknown,24.95,Low Risk,21.74145299145299,2.0,NEW_ESG_DATA,0,0.0,50.0,44.200740161298015,50.0,22.10370136204838
509,ALLIANT ENERGY CORPORATION,Utilities,24.95,Low Risk,21.4,2.0,SP500,0,0.0,48.94973434002406,44.79364272569159,50.0,22.610792891828755
510,"UNIVERSAL HEALTH SERVICES, INC. CLASS B",Healthcare,24.95,Low Risk,33.0,3.0,SP500,0,0.0,50.0,44.61425313894702,50.0,21.730205290111805
511,ALLEGION PUBLIC LIMITED COMPANY,Industrials,24.92,Low Risk,21.8,2.0,SP500,0,0.0,50.0,44.09907852009412,50.0,22.01834863059376
512,HALOZYME THERAPEUTICS INC,Healthcare,24.89,Low Risk,21.8482905982906,2.0,NEW_ESG_DATA,0,0.0,50.0,44.015226217495275,50.0,21.948292458831794
513,COMPASS MINERALS INTERNATIONAL INC,Unknown,24.89,Low Risk,21.8482905982906,2.0,NEW_ESG_DATA,0,0.0,50.0,44.015226217495275,50.0,21.948292458831794
514,HAIN CELESTIAL GROUP INC,Unknown,24.89,Low Risk,21.8482905982906,2.0,NEW_ESG_DATA,0,0.0,50.0,44.015226217495275,50.0,21.948292458831794
515,ACI WORLDWIDE INC,Unknown,24.89,Low Risk,21.8482905982906,2.0,NEW_ESG_DATA,0,0.0,50.0,44.015226217495275,50.0,21.948292458831794
516,ARCHER DANIELS MIDLAND COMPANY,Consumer Defensive,24.88,Low Risk,31.8,3.0,SP500,0,0.0,46.275568147668324,46.69794575573943,50.0,22.915398672773104
517,NORTONLIFELOCK INC,Unknown,24.84,Low Risk,21.955128205128204,2.0,NEW_ESG_DATA,0,0.0,50.0,43.829712273692536,50.0,21.79439605102296
518,THE ALLSTATE CORPORATION,Financial Services,24.82,Low Risk,22.0,2.0,SP500,0,0.0,50.0,43.75179641729538,50.0,21.730205285353072
519,ARTHUR J. GALLAGHER & CO.,Financial Services,24.82,Low Risk,21.2,2.0,SP500,0,0.0,47.42496066117872,45.14092482849032,50.0,22.91539866764845
520,TRONOX HOLDINGS PLC,Basic Materials,24.79,Low Risk,22.061965811965813,2.0,NEW_ESG_DATA,0,0.0,50.0,43.64419832988979,50.0,21.64199016532297
521,AMERISOURCEBERGEN CORP,Unknown,24.72,Low Risk,22.22222222222222,2.0,NEW_ESG_DATA,0,0.0,50.0,43.36592741418568,50.0,21.416129039037983
522,ADTRAN INC,Unknown,24.67,Low Risk,22.329059829059826,2.0,NEW_ESG_DATA,0,0.0,50.0,43.18041347038294,50.0,21.267356080256157
523,STERIS PLC,Unknown,24.62,Low Risk,22.435897435897434,2.0,NEW_ESG_DATA,0,0.0,50.0,42.99489952658019,50.0,21.120000006795426
524,DISCOVER FINANCIAL SERVICES,Financial Services,24.59,Low Risk,22.5,2.0,SP500,0,0.0,50.0,42.88359116029854,50.0,21.032258071315663
525,GLOBAL WATER RESOURCES INC,Unknown,24.54,Low Risk,34.02777777777778,3.0,NEW_ESG_DATA,0,0.0,50.0,42.829608999564634,50.0,20.781566831562145
526,ALLEGIANCE BANCSHARES INC,Unknown,24.52,Low Risk,34.08119658119658,3.0,NEW_ESG_DATA,0,0.0,50.0,42.73685202766327,50.0,20.733825473908674
527,FORTUNE BRANDS HOME & SECURITY INC,Unknown,24.52,Low Risk,22.649572649572647,2.0,NEW_ESG_DATA,0,0.0,50.0,42.623871638974705,50.0,20.829458314781395
528,ADVANTAGE SOLUTIONS INC,Unknown,24.52,Low Risk,22.649572649572647,2.0,NEW_ESG_DATA,0,0.0,50.0,42.623871638974705,50.0,20.829458314781395
529,YATSEN HOLDING LTD,Unknown,24.5,Low Risk,34.13461538461539,3.0,NEW_ESG_DATA,0,0.0,50.0,42.64409505576189,50.0,20.686233541474728
530,BRISTOL-MYERS SQUIBB CO.,Healthcare,24.49,Low Risk,22.7,2.0,SP500,0,0.0,50.0,42.536309057499814,50.0,20.761688226222475
531,VERTEX PHARMACEUTICALS INC,Healthcare,24.49,Low Risk,22.7,2.0,SP500,0,0.0,50.0,42.536309057499814,50.0,20.761688226222475
532,PLEXUS CORP,Unknown,24.47,Low Risk,22.75641025641026,2.0,NEW_ESG_DATA,0,0.0,50.0,42.43835769517196,50.0,20.686233537027093
533,ALBIREO PHARMA INC,Healthcare,24.47,Low Risk,22.75641025641026,2.0,NEW_ESG_DATA,0,0.0,50.0,42.43835769517196,50.0,20.686233537027093
534,NIELSEN HOLDINGS PLC,Unknown,24.47,Low Risk,22.75641025641026,2.0,NEW_ESG_DATA,0,0.0,50.0,42.43835769517196,50.0,20.686233537027093
535,AFFIRM HOLDINGS INC,Unknown,24.46,Low Risk,34.24145299145299,3.0,NEW_ESG_DATA,0,0.0,50.0,42.458581111959155,50.0,20.591495154913435
536,INVESCO LTD,Financial Services,24.45,Low Risk,22.8,2.0,SP500,0,0.0,50.0,42.36266800610044,50.0,20.628183368445452
537,SITIME CORP,Technology,24.44,Low Risk,22.809829059829063,2.0,NEW_ESG_DATA,0,0.0,50.0,42.345600723270586,50.0,20.6151242796875
538,DEERE & COMPANY,Industrials,24.43,Low Risk,20.0,2.0,SP500,0,0.0,40.74464259684824,47.224617445282725,50.0,24.87096774834694
539,MATERIALISE NV,Unknown,24.37,Low Risk,22.970085470085472,2.0,NEW_ESG_DATA,0,0.0,50.0,42.06732980756647,50.0,20.403780952058746
540,PENN ENTERTAINMENT INC,Unknown,24.37,Low Risk,34.455128205128204,3.0,NEW_ESG_DATA,0,0.0,50.0,42.08755322435367,50.0,20.403780956424015
541,ALLEGRO MICROSYSTEMS INC,Technology,24.37,Low Risk,22.970085470085472,2.0,NEW_ESG_DATA,0,0.0,50.0,42.06732980756647,50.0,20.403780952058746
542,VF CORP,Unknown,24.37,Low Risk,22.970085470085472,2.0,NEW_ESG_DATA,0,0.0,50.0,42.06732980756647,50.0,20.403780952058746
543,PRA GROUP INC,Financial Services,24.32,Low Risk,23.076923076923077,2.0,NEW_ESG_DATA,0,0.0,50.0,41.881815863763734,50.0,20.264516135858223
544,BOSTON SCIENTIFIC CORP.,Healthcare,24.31,Low Risk,23.1,2.0,SP500,0,0.0,50.0,41.84174485190234,50.0,20.234604112398497
545,AGILYSYS INC,Unknown,24.3,Low Risk,23.13034188034188,2.0,NEW_ESG_DATA,0,0.0,50.0,41.78905889186236,50.0,20.19536616938431
546,COAL INDIA LTD.,Energy,24.27,Low Risk,45.5,2.0,NIFTY50,1,20.0,50.0,2.9461493384440516,50.0,5.508684867542469
547,AKUMIN INC,Unknown,24.27,Low Risk,23.183760683760685,2.0,NEW_ESG_DATA,0,0.0,50.0,41.69630191996099,50.0,20.126534866350234
548,FIRST WESTERN FINANCIAL INC,Unknown,24.27,Low Risk,34.72222222222222,3.0,NEW_ESG_DATA,0,0.0,50.0,41.62376836484681,50.0,20.172387107900555
549,WHIRLPOOL CORP,Unknown,24.25,Low Risk,23.23717948717949,2.0,NEW_ESG_DATA,0,0.0,50.0,41.603544948059614,50.0,20.058020029077102
550,ARCH CAPITAL GROUP LTD,Financial Services,24.25,Low Risk,22.5,2.0,SP500,0,0.0,47.71848043375091,42.88359116029854,50.0,21.032258071315663
